"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-152 0.452567437629628 2 333 "GO:0051640" "organelle localization" 0.781092649669297
209 0.813032080044561 3 17 "GO:0051642;GO:0061842" "centrosome localization" 0.946434734296339
2059 0.0499749736853651 2 12 "GO:0051645" "Golgi localization" 0.309217360675327
147 0.81997219953727 4 32 "GO:0051646" "mitochondrion localization" 0.950112071383918
-497 0.228893186765216 4 78 "GO:0051648;GO:0051650" "vesicle localization" 0.602697865102537
158 0.719472447100297 3 69 "GO:0051651" "maintenance of location in cell" 0.907586932257972
-247 0.348470727631128 3 194 "GO:0051656" "establishment of organelle localization" 0.71368992574183
475 0.679722833327995 2 10 "GO:0051657" "maintenance of organelle location" 0.888591481703003
1090 0.503053016711085 3 5 "GO:0051661" "maintenance of centrosome location" 0.804298596113427
-514 0.584443139079736 2 15 "GO:0051666" "actin cortical patch localization" 0.840824016469573
-1144 0.0280585266066036 2 49 "GO:0051668" "localization within membrane" 0.222898066906816
-820 0.084094149714894 3 59 "GO:0051701" "biological process involved in interaction with host" 0.39386823871184
418 0.441129800840678 2 45 "GO:0051702" "biological process involved in interaction with symbiont" 0.774224152521764
-8 0.953890133971462 1 784 "GO:0051704" "multi-organism process" 0.989184305802043
1001 0.321415304247259 -1 13 "GO:0051705" "obsolete multi-organism behavior" 0.685861170432577
403 0.804616815273476 2 5 "GO:0051715" "cytolysis in other organism" 0.945834266311949
-1245 0.304748412864205 3 9 "GO:0051725" "protein de-ADP-ribosylation" 0.67299279329504
46 0.765116571760691 2 580 "GO:0051726" "regulation of cell cycle" 0.929626652217819
-1269 0.39286479039521 6 6 "GO:0051764" "actin crosslink formation" 0.741449158473122
-463 0.736395804628294 6 7 "GO:0051769" "regulation of nitric-oxide synthase biosynthetic process" 0.913878235032284
338 0.835691479377941 4 5 "GO:0051770" "positive regulation of nitric-oxide synthase biosynthetic process" 0.955083558214568
-1078 0.348728638784424 2 10 "GO:0051782" "negative regulation of cell division" 0.713868037041056
76 0.864998435675923 2 66 "GO:0051784" "negative regulation of nuclear division" 0.965897765163416
142 0.715958772340999 2 88 "GO:0051785;GO:0045840" "positive regulation of nuclear division" 0.906837680708527
-920 0.535766707051063 4 6 "GO:0051788;GO:0071218;GO:0090034;GO:0090035" "response to misfolded protein" 0.81737016413438
-1590 0.247580343648501 2 7 "GO:0051791" "medium-chain fatty acid metabolic process" 0.6174287925253
-2019 0.214718368053161 6 5 "GO:0051792" "medium-chain fatty acid biosynthetic process" 0.591077063276203
-359 0.438548197038556 3 62 "GO:0051817;GO:0035821" "modulation of process of other organism" 0.774224152521764
655 0.687348632624686 4 5 "GO:0051818;GO:0051883" "disruption of cells of other organism involved in symbiotic interaction" 0.893082728637427
2570 0.0616074945170485 3 7 "GO:0051823;GO:0051835" "regulation of synapse structural plasticity" 0.334990751436451
264 0.728408945428171 3 23 "GO:0051851" "modulation by host of symbiont process" 0.910919012854593
1482 0.00637952066119834 8 45 "GO:0051865" "protein autoubiquitination" 0.100812657399856
-1000 0.197671112025754 2 22 "GO:0051881" "regulation of mitochondrial membrane potential" 0.569298083511176
-1697 0.0371304443665825 7 20 "GO:0051893;GO:0090109;GO:0150116;GO:1903391" "regulation of adherens junction organization" 0.260599555756048
-1710 0.137239269550389 3 10 "GO:0051895;GO:0150118;GO:1903392" "negative regulation of cell-substrate junction organization" 0.486925394768415
68 0.914949356786787 2 33 "GO:0051896;GO:0051897" "regulation of protein kinase B signaling" 0.977443979007834
2641 0.0547998726619689 4 7 "GO:0051898" "negative regulation of protein kinase B signaling" 0.319916789214383
149 0.866331082728176 2 17 "GO:0051899" "membrane depolarization" 0.966078785120192
-1871 0.250170594048811 4 5 "GO:0051900" "regulation of mitochondrial depolarization" 0.619454674298926
-3316 0.0415394439957598 2 5 "GO:0051923" "sulfation" 0.281605061893333
-1039 0.0248260839702122 7 62 "GO:0051924" "regulation of calcium ion transport" 0.210737226310891
-1397 0.0786521412427791 2 21 "GO:0051926" "negative regulation of calcium ion transport" 0.381920164918425
-720 0.342970854934913 2 23 "GO:0051928" "positive regulation of calcium ion transport" 0.706824865639161
832 0.545235205968642 2 7 "GO:0051930;GO:0051931" "regulation of sensory perception" 0.824042730204909
-949 0.522977625550052 2 6 "GO:0051938" "L-glutamate import" 0.812970199189425
-1697 0.0709502524541369 2 15 "GO:0051952" "regulation of amine transport" 0.365123901161674
-873 0.49753592747463 4 8 "GO:0051954" "positive regulation of amine transport" 0.804298596113427
-1362 0.289708233892273 8 8 "GO:0051955" "regulation of amino acid transport" 0.656797820159681
-1008 0.535494523824598 7 5 "GO:0051956;GO:0032891;GO:0051953" "negative regulation of organic acid transport" 0.81737016413438
-292 0.133727658211775 3 359 "GO:0051960;GO:0060284" "regulation of cell development" 0.481661596591397
-725 0.0608594858759979 5 89 "GO:0051961" "negative regulation of nervous system development" 0.333092022304282
-1351 0.0102300595255891 3 48 "GO:0051963" "regulation of synapse assembly" 0.130246123716037
-2135 0.00406228074773228 4 24 "GO:0051965;GO:1901890" "positive regulation of cell junction assembly" 0.081167867954689
-820 0.49898419883931 2 9 "GO:0051966" "regulation of synaptic transmission, glutamatergic" 0.804298596113427
728 0.409530116463729 2 17 "GO:0051972;GO:0051973" "regulation of telomerase activity" 0.755054201480147
489 0.367993391050917 2 45 "GO:0051984" "positive regulation of chromosome segregation" 0.728297836165355
-1672 0.168122851602943 6 9 "GO:0051988" "regulation of attachment of spindle microtubules to kinetochore" 0.535530914030427
-217 0.836341905059305 3 12 "GO:0052031" "modulation by symbiont of host defense response" 0.955386055140539
-637 0.620405895716951 4 8 "GO:0052040" "modulation by symbiont of host programmed cell death" 0.858454281151089
-361 0.700955280988317 2 15 "GO:0052126" "movement in host environment" 0.899290093212661
-37 0.965213862127444 4 18 "GO:0052200;GO:0052173;GO:0075136" "response to defenses of other organism" 0.990339915521848
-467 0.670478813638163 3 11 "GO:0052205;GO:0044359;GO:0052204;GO:0044362" "modulation of molecular function in other organism" 0.885779173252761
749 0.475976681137106 3 12 "GO:0052312" "modulation of transcription in other organism involved in symbiotic interaction" 0.79244248919844
-178 0.904780950837364 5 6 "GO:0052428" "modulation by host of symbiont molecular function" 0.975756012268166
-1126 0.0109047048201224 4 68 "GO:0052547;GO:0052548" "regulation of peptidase activity" 0.135529902764378
1887 0.246241172711795 2 5 "GO:0052652" "cyclic purine nucleotide metabolic process" 0.6174287925253
581 0.475498101610857 2 20 "GO:0055001;GO:0055002" "muscle cell development" 0.79244248919844
1728 0.244666589372963 2 6 "GO:0055006;GO:0055013" "cardiac cell development" 0.616552395240135
781 0.631361857347154 2 5 "GO:0055008;GO:0060415" "cardiac muscle tissue morphogenesis" 0.865270059589087
1843 0.109154401959868 2 10 "GO:0055023;GO:0060421" "positive regulation of heart growth" 0.444711007399423
676 0.431022050444708 6 18 "GO:0055024;GO:0055021;GO:0060420" "regulation of heart growth" 0.76980725310112
1990 0.221381469866686 2 5 "GO:0055046" "microgametogenesis" 0.59760117528331
-148 0.522065087717494 5 253 "GO:0055065" "metal ion homeostasis" 0.812274145420363
61 0.856512853627933 3 117 "GO:0055067" "monovalent inorganic cation homeostasis" 0.962580719799046
-869 0.102001225616999 2 47 "GO:0055072" "iron ion homeostasis" 0.427794120779121
872 0.125559128019062 8 41 "GO:0055075" "potassium ion homeostasis" 0.471524207380938
-1001 0.0167872559827654 2 76 "GO:0055076" "transition metal ion homeostasis" 0.175258952460071
1648 0.0336744257783925 2 22 "GO:0055078" "sodium ion homeostasis" 0.247296839512814
701 0.169875690217209 2 51 "GO:0055081" "anion homeostasis" 0.537319968511282
800 0.193803358642073 7 35 "GO:0055083;GO:0055064" "monovalent inorganic anion homeostasis" 0.564556645059094
-697 1.18844433613051e-07 2 816 "GO:0055085" "transmembrane transport" 2.75719085982278e-05
-320 0.538606850585214 5 49 "GO:0055088" "lipid homeostasis" 0.820285269162602
-23 0.987504269836651 2 6 "GO:0055089" "fatty acid homeostasis" 0.99585071983527
500 0.67996495257709 3 9 "GO:0055093" "response to hyperoxia" 0.888591481703003
-60 0.960698056752041 2 9 "GO:0055094;GO:0071402;GO:0071404" "response to lipoprotein particle" 0.990339915521848
-784 6.72736473022473e-10 -1 881 "GO:0055114" "obsolete oxidation-reduction process" 2.78421872931431e-07
-191 0.906652029456501 3 5 "GO:0055129" "L-proline biosynthetic process" 0.975756012268166
-2170 0.182191441405711 2 5 "GO:0060019" "radial glial cell differentiation" 0.550077171058098
-3441 0.00171263029853932 3 11 "GO:0060021" "roof of mouth development" 0.0467210002011096
-464 0.57862897002831 2 19 "GO:0060026" "convergent extension" 0.840634080058803
-1636 0.155062863809755 2 10 "GO:0060027" "convergent extension involved in gastrulation" 0.51997759420741
1244 0.171622534036844 2 16 "GO:0060041" "retina development in camera-type eye" 0.538447483412606
868 0.593735483456261 2 5 "GO:0060043" "regulation of cardiac muscle cell proliferation" 0.846797238584648
564 0.623894152548096 6 10 "GO:0060048" "cardiac muscle contraction" 0.859492412811498
-1433 0.297310884804802 4 7 "GO:0060055" "angiogenesis involved in wound healing" 0.665364552489203
786 0.596754060227165 2 6 "GO:0060078" "regulation of postsynaptic membrane potential" 0.848076872150707
-1546 0.0999591547178869 2 15 "GO:0060099;GO:1905153;GO:0060100;GO:1905155" "regulation of phagocytosis, engulfment" 0.425012407682299
-1438 0.332962736553388 2 6 "GO:0060122" "inner ear receptor cell stereocilium organization" 0.69801826699144
-237 0.836649138804825 2 10 "GO:0060135" "maternal process involved in female pregnancy" 0.955386055140539
1630 0.0937170792615547 2 14 "GO:0060142;GO:0060143" "regulation of syncytium formation by plasma membrane fusion" 0.414725381237187
774 0.318886059407645 4 22 "GO:0060147;GO:0060966" "regulation of posttranscriptional gene silencing" 0.685367053055237
371 0.747425210074503 2 10 "GO:0060148" "positive regulation of posttranscriptional gene silencing" 0.920432799990115
-92 0.930364409660136 2 12 "GO:0060179" "male mating behavior" 0.980121537522888
1159 0.118795607570378 3 24 "GO:0060211;GO:1900151" "regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.45891809177974
1269 0.191977856145509 2 14 "GO:0060213;GO:1900153" "positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.56259615948326
367 0.804955695036558 3 6 "GO:0060216" "definitive hemopoiesis" 0.945834266311949
-288 0.63559155946657 3 36 "GO:0060236;GO:0090224" "regulation of mitotic spindle organization" 0.866544508359628
-396 0.225493734117665 4 125 "GO:0060249" "anatomical structure homeostasis" 0.601571109334224
458 0.721743629757351 3 8 "GO:0060251;GO:0060252" "regulation of glial cell proliferation" 0.907927297557629
-1370 0.144715943521814 3 15 "GO:0060259" "regulation of feeding behavior" 0.497359674669304
-117 0.919323465278615 2 10 "GO:0060267" "positive regulation of respiratory burst" 0.977698177015052
2179 0.0250468188818955 3 14 "GO:0060281" "regulation of oocyte development" 0.210737226310891
790 0.370902097585636 4 17 "GO:0060291" "long-term synaptic potentiation" 0.729574733639951
407 0.686987782448209 2 13 "GO:0060292" "long-term synaptic depression" 0.892891683630165
-1194 0.0559044908261196 3 34 "GO:0060294" "cilium movement involved in cell motility" 0.322009867158449
-2813 0.0103394220177109 3 11 "GO:0060295;GO:0060296" "regulation of cilium movement involved in cell motility" 0.130463654070062
406 0.724088087955308 2 10 "GO:0060306;GO:0099623;GO:0086012;GO:0086046" "membrane depolarization during cardiac muscle cell action potential" 0.908612199249681
-1498 0.357272202357988 2 5 "GO:0060314" "regulation of ryanodine-sensitive calcium-release channel activity" 0.721454892189051
426 0.558460358359192 3 25 "GO:0060322;GO:0097065" "head development" 0.830530789354696
19 0.989653939863558 3 6 "GO:0060324" "face development" 0.996814966924799
-192 0.897314301998146 3 6 "GO:0060325" "face morphogenesis" 0.975067531913676
-1269 0.0169263061825579 3 47 "GO:0060326" "cell chemotaxis" 0.175334423429262
-1667 0.169285976098453 4 9 "GO:0060330;GO:0060331;GO:0060334;GO:0060336;GO:1902214;GO:1902216" "negative regulation of response to interferon-gamma" 0.536920973301127
1564 0.336472189664456 2 5 "GO:0060337" "type I interferon signaling pathway" 0.700103569526043
171 0.881730406875987 5 10 "GO:0060339;GO:0060338" "regulation of type I interferon-mediated signaling pathway" 0.970571862376556
-246 0.20171303260806 2 368 "GO:0060341" "regulation of cellular localization" 0.574811621914747
-1730 0.057256223454295 4 16 "GO:0060348" "bone development" 0.325165378496669
445 0.445423746679732 4 39 "GO:0060359" "response to ammonium ion" 0.776979768644344
-1805 0.0998610783110685 2 11 "GO:0060361;GO:0090210;GO:1903147" "regulation of establishment of blood-brain barrier" 0.425012407682299
-979 0.419768136496361 2 9 "GO:0060384" "innervation" 0.762484444544934
756 0.271686326521806 2 28 "GO:0060401;GO:0070509" "cytosolic calcium ion transport" 0.637394437952282
1098 0.25897660278705 6 14 "GO:0060402" "calcium ion transport into cytosol" 0.625860123402037
-807 0.530256619824627 3 8 "GO:0060411" "cardiac septum morphogenesis" 0.815363171085679
316 0.628871993391083 2 31 "GO:0060429" "epithelium development" 0.862169876691124
-503 0.71456282348538 2 7 "GO:0060446" "branching involved in open tracheal system development" 0.906444213510008
-738 0.0289441958303121 5 117 "GO:0060491;GO:0120032" "regulation of cell projection assembly" 0.225927031378287
-2119 0.192852888857075 2 5 "GO:0060536" "cartilage morphogenesis" 0.563515913278099
-1173 0.19732152416341 4 16 "GO:0060542;GO:0101025;GO:0101026" "regulation of strand invasion" 0.569070914990608
-206 0.86528341462556 2 9 "GO:0060544;GO:0062098;GO:0060546;GO:0062099;GO:0060547" "regulation of programmed necrotic cell death" 0.965897765163416
-353 0.511756833462777 2 46 "GO:0060562" "epithelial tube morphogenesis" 0.808589960170468
-671 0.579974463679579 3 9 "GO:0060612;GO:0061448" "connective tissue development" 0.840671072657384
-625 0.00342613474047897 2 297 "GO:0060627" "regulation of vesicle-mediated transport" 0.0733297830211795
-3038 0.00383078336829906 2 12 "GO:0060628" "regulation of ER to Golgi vesicle-mediated transport" 0.0780358602244726
-3142 0.000168149709855169 2 19 "GO:0060632" "regulation of microtubule-based movement" 0.00846015889584561
-1666 0.262016790494144 4 6 "GO:0060674;GO:0060716" "labyrinthine layer blood vessel development" 0.629926377146543
557 0.732019056075528 2 5 "GO:0060706" "cell differentiation involved in embryonic placenta development" 0.913129098590249
1330 0.370506751586708 2 6 "GO:0060736;GO:0061000;GO:0061001;GO:0061002" "regulation of dendritic spine morphogenesis" 0.729574733639951
1752 0.148585816096726 4 9 "GO:0060765" "regulation of androgen receptor signaling pathway" 0.505700381434334
-73 0.964049451853284 2 5 "GO:0060795" "cell fate commitment involved in formation of primary germ layer" 0.990339915521848
63 0.948618568049019 6 14 "GO:0060964" "regulation of gene silencing by miRNA" 0.987107841503596
737 0.141178675554081 2 53 "GO:0060968" "regulation of gene silencing" 0.492438942615408
-238 0.813835331307026 5 13 "GO:0060969" "negative regulation of gene silencing" 0.946737540556662
2541 0.0646612076538668 2 7 "GO:0060972" "left/right pattern formation" 0.345300771307606
950 0.433634771269128 4 9 "GO:0060993" "kidney morphogenesis" 0.772221238729159
-1924 0.0293099248914327 3 17 "GO:0060996" "dendritic spine development" 0.228354937213849
-2063 0.00135571443599592 5 32 "GO:0060997;GO:0097061;GO:0099173" "postsynapse organization" 0.0398694611599927
1761 0.0203433929003528 4 23 "GO:0060998" "regulation of dendritic spine development" 0.191769771448924
1662 0.0597878867786075 2 17 "GO:0060999" "positive regulation of dendritic spine development" 0.331155941542088
1007 0.00927199130210566 2 89 "GO:0061013" "regulation of mRNA catabolic process" 0.124102037428183
1290 0.0250805559091266 4 40 "GO:0061014" "positive regulation of mRNA catabolic process" 0.210737226310891
-525 0.00343391462457622 4 425 "GO:0061024" "membrane organization" 0.0733297830211795
-704 0.141193417887136 3 58 "GO:0061041;GO:1903034" "regulation of response to wounding" 0.492438942615408
-788 0.252117186638328 3 28 "GO:0061061" "muscle structure development" 0.620047921909104
-1319 0.27683627400817 2 9 "GO:0061063" "positive regulation of nematode larval development" 0.641903542619721
162 0.702946109764034 2 74 "GO:0061077" "chaperone-mediated protein folding" 0.899527498817316
961 0.360423075571928 6 12 "GO:0061097" "regulation of protein tyrosine kinase activity" 0.723928209044026
1384 0.228928315291186 6 10 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 0.602697865102537
-1474 0.283931063069017 4 7 "GO:0061162;GO:0061339" "establishment or maintenance of monopolar cell polarity" 0.65053661348823
-889 0.188774160465529 5 29 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 0.559489633856671
-3894 0.00874683774706445 3 6 "GO:0061191" "positive regulation of vacuole fusion, non-autophagic" 0.118846251310814
-2273 0.162486277035481 2 5 "GO:0061326" "renal tubule development" 0.530629922749345
491 0.702898310944974 2 8 "GO:0061333" "renal tubule morphogenesis" 0.899527498817316
-2848 0.0800615540850901 3 5 "GO:0061343" "cell adhesion involved in heart morphogenesis" 0.385062956840601
-1369 0.159421789104491 2 14 "GO:0061351" "neural precursor cell proliferation" 0.525865237993961
-542 0.57770369954262 2 14 "GO:0061418" "regulation of transcription from RNA polymerase II promoter in response to hypoxia" 0.840634080058803
-709 0.236176941957578 3 37 "GO:0061512" "protein localization to cilium" 0.604491085729877
-299 0.785190422778144 2 11 "GO:0061515" "myeloid cell development" 0.94018404114494
-1592 0.129584489239482 2 12 "GO:0061687" "detoxification of inorganic compound" 0.478818065132651
-156 0.923628748503222 2 5 "GO:0061709" "reticulophagy" 0.978287097598285
-3456 0.000617339980782173 6 13 "GO:0061724" "lipophagy" 0.0213058823119533
1065 0.512746511250802 3 5 "GO:0061819;GO:1904505;GO:1904506;GO:1905764;GO:1905765" "negative regulation of telomere maintenance in response to DNA damage" 0.808900328804609
-1298 0.0593103864172466 5 28 "GO:0061912" "selective autophagy" 0.330633060137544
1045 0.447439055704046 5 7 "GO:0061939;GO:1901261" "regulation of sorocarp spore cell differentiation" 0.778148009316965
101 0.917113980296989 3 14 "GO:0061952" "midbody abscission" 0.977698177015052
198 0.697507965514962 3 51 "GO:0061982" "meiosis I cell cycle process" 0.899172203390075
3070 0.0591655613200997 4 5 "GO:0061984" "catabolite repression" 0.330633060137544
185 0.528408610659943 4 155 "GO:0062012" "regulation of small molecule metabolic process" 0.815363171085679
486 0.38736166223886 5 42 "GO:0062013" "positive regulation of small molecule metabolic process" 0.739075092672599
334 0.592928169012872 2 34 "GO:0062014" "negative regulation of small molecule metabolic process" 0.846797238584648
936 0.565042948867591 4 5 "GO:0062149" "detection of stimulus involved in sensory perception of pain" 0.832904819792114
342 0.236364211229752 2 161 "GO:0062197" "cellular response to chemical stress" 0.604491085729877
-100 0.893175508162475 5 24 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.974229179375733
-189 0.863075536012585 3 11 "GO:0062208;GO:1900246" "positive regulation of pattern recognition receptor signaling pathway" 0.965503466137234
1039 0.523096485924805 4 5 "GO:0062237" "protein localization to postsynapse" 0.812970199189425
-767 0.605740576764058 3 6 "GO:0065001" "specification of axis polarity" 0.85079675405952
521 0.264181074665279 4 61 "GO:0065002;GO:0071806" "protein transmembrane transport" 0.630543870480905
560 3.41368706741566e-06 2 986 "GO:0065003;GO:0043933" "protein-containing complex subunit organization" 0.000347696516915312
-96 0.811850260611444 3 82 "GO:0065004" "protein-DNA complex assembly" 0.946434734296339
-1010 0.380085305906037 2 10 "GO:0070050" "neuron cellular homeostasis" 0.733732607874447
1936 0.159098988462832 6 7 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 0.525630835301255
2404 0.139460560042974 3 5 "GO:0070060" "'de novo' actin filament nucleation" 0.490059042154416
-530 0.662119089726445 4 9 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 0.881728446533087
721 0.531013592264846 2 10 "GO:0070084" "protein initiator methionine removal" 0.815363171085679
1496 0.244790199068042 3 8 "GO:0070121" "Kupffer's vesicle development" 0.616552395240135
2157 0.0753616050552209 2 9 "GO:0070125" "mitochondrial translational elongation" 0.373321545326931
3691 0.00411369201187403 8 8 "GO:0070127" "tRNA aminoacylation for mitochondrial protein translation" 0.0818037040075521
-435 0.632617762854301 4 16 "GO:0070177" "contractile vacuole discharge" 0.865336799301497
-1234 0.17503216918697 5 16 "GO:0070189" "kynurenine metabolic process" 0.542037401876401
591 0.35831968743712 2 32 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.722347446794186
983 0.545829112561859 2 5 "GO:0070198" "protein localization to chromosome, telomeric region" 0.824042730204909
1541 0.29958581092368 3 6 "GO:0070202;GO:0070203;GO:1904814;GO:1904816;GO:1904851" "regulation of protein localization to chromosome, telomeric region" 0.667305086565406
1536 0.0314705789275034 4 26 "GO:0070206;GO:0070207" "protein trimerization" 0.238611199173169
1795 0.162867342350715 2 8 "GO:0070208" "protein heterotrimerization" 0.530939907616382
-1318 0.0761765017340667 2 24 "GO:0070212" "protein poly-ADP-ribosylation" 0.37513333872814
-1020 0.221934542381025 2 19 "GO:0070213" "protein auto-ADP-ribosylation" 0.597678397612493
842 0.604932688340564 2 5 "GO:0070228" "regulation of lymphocyte apoptotic process" 0.85079675405952
-685 0.594435418716053 4 8 "GO:0070262" "peptidyl-serine dephosphorylation" 0.846797238584648
1956 0.187955745231895 4 6 "GO:0070265;GO:0070266;GO:0097300" "programmed necrotic cell death" 0.558463324599206
-1963 0.00089254138529821 3 38 "GO:0070286" "axonemal dynein complex assembly" 0.028452311641262
-818 0.524791618182435 2 8 "GO:0070291" "N-acylethanolamine metabolic process" 0.813991789142569
159 0.848888322619294 3 19 "GO:0070301" "cellular response to hydrogen peroxide" 0.959857122833445
-1826 0.261645518868254 7 5 "GO:0070316;GO:0070317" "negative regulation of G0 to G1 transition" 0.629396132945754
-852 0.600733336313377 2 5 "GO:0070358" "actin polymerization-dependent cell motility" 0.849475204611038
1815 0.221620171422662 6 6 "GO:0070371;GO:0097011;GO:0097012" "cellular response to granulocyte macrophage colony-stimulating factor stimulus" 0.597678397612493
-1702 0.000238035547244132 3 62 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.0111689488234999
-1655 0.0259031086299815 2 24 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.214487267729838
-1517 0.0456248127448375 5 23 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 0.293705902834169
-2330 0.0902135185486322 2 7 "GO:0070417" "cellular response to cold" 0.405960833468845
-2264 0.0390954138794409 2 11 "GO:0070475" "rRNA base methylation" 0.269416873734537
926 0.0312446835747124 2 72 "GO:0070482" "response to oxygen levels" 0.238611199173169
697 0.50722830773072 2 12 "GO:0070498" "interleukin-1-mediated signaling pathway" 0.806620492415646
-136 0.905872206310189 2 10 "GO:0070525" "tRNA threonylcarbamoyladenosine metabolic process" 0.975756012268166
-825 0.0876899883513734 4 57 "GO:0070534" "protein K63-linked ubiquitination" 0.399774444711065
1080 0.164082424995857 8 22 "GO:0070536" "protein K63-linked deubiquitination" 0.532407309077466
940 0.179803937847993 2 27 "GO:0070542" "response to fatty acid" 0.547974320146361
1001 0.256961007486405 2 17 "GO:0070555;GO:0071347" "response to interleukin-1" 0.624832923178772
-455 0.453098021317402 7 36 "GO:0070613;GO:1903317" "regulation of protein maturation" 0.781092649669297
1687 0.142632282869989 2 10 "GO:0070633" "transepithelial transport" 0.493899524251683
323 0.0169624298528309 5 768 "GO:0070647" "protein modification by small protein conjugation or removal" 0.175334423429262
1031 0.114963965289683 3 31 "GO:0070663;GO:0050670;GO:0032944" "regulation of leukocyte proliferation" 0.455925469183016
1712 0.0684455905912838 3 15 "GO:0070665;GO:0050671;GO:0032946" "positive regulation of leukocyte proliferation" 0.358630848568634
753 0.512923388571505 4 10 "GO:0070670;GO:0071353" "cellular response to interleukin-4" 0.808900328804609
-918 0.382041178551889 2 12 "GO:0070676" "intralumenal vesicle formation" 0.735448644620468
977 0.420719655912411 5 9 "GO:0070682" "proteasome regulatory particle assembly" 0.763308947757049
818 0.615099002374944 2 5 "GO:0070723" "response to cholesterol" 0.855652819596193
-331 0.8387659011567 4 5 "GO:0070741;GO:0071354" "cellular response to interleukin-6" 0.955973363327069
-720 0.531241751128144 3 10 "GO:0070813" "hydrogen sulfide metabolic process" 0.815363171085679
998 0.501515884091974 2 6 "GO:0070814" "hydrogen sulfide biosynthetic process" 0.804298596113427
2060 0.00949349971349835 5 21 "GO:0070816" "phosphorylation of RNA polymerase II C-terminal domain" 0.125484734272718
834 0.544130640966355 2 7 "GO:0070827" "chromatin maintenance" 0.82329331763605
-603 0.364641479384624 2 30 "GO:0070828;GO:0031507" "heterochromatin organization" 0.727193322784236
-3287 0.0105997658343219 4 8 "GO:0070830" "bicellular tight junction assembly" 0.132133200370532
1317 0.161196483878713 7 15 "GO:0070839" "metal ion export" 0.529627471815504
-20 0.964639931038449 2 66 "GO:0070848;GO:0071363" "response to growth factor" 0.990339915521848
-338 0.718883319045377 2 15 "GO:0070849;GO:0071364" "response to epidermal growth factor" 0.907586932257972
-1931 0.0660197076182787 3 12 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.350315500653026
-1462 0.368755130190959 5 5 "GO:0070862;GO:1904153" "negative regulation of retrograde protein transport, ER to cytosol" 0.728439651692263
-1315 0.419134000767508 2 5 "GO:0070868" "heterochromatin organization involved in chromatin silencing" 0.76230042376914
1913 0.0963692680760237 2 10 "GO:0070884;GO:0106056" "regulation of calcineurin-mediated signaling" 0.420552689653141
1968 0.126096138689048 2 8 "GO:0070885;GO:0106057" "negative regulation of calcineurin-mediated signaling" 0.472266793870372
271 0.0693925858904879 2 625 "GO:0070887" "cellular response to chemical stimulus" 0.361412309004118
284 0.754663968533191 7 16 "GO:0070897" "transcription preinitiation complex assembly" 0.924518929397301
1275 0.390815983162869 2 6 "GO:0070898" "RNA polymerase III preinitiation complex assembly" 0.741056374479181
618 0.653284595175082 2 7 "GO:0070914" "UV-damage excision repair" 0.876925898248519
908 0.541104440615935 3 6 "GO:0070920;GO:0090065" "regulation of production of small RNA involved in gene silencing by RNA" 0.821404504716992
-691 0.000227913041653571 2 388 "GO:0070925" "organelle assembly" 0.0108155097948331
1329 0.157428433565341 2 15 "GO:0070932" "histone H3 deacetylation" 0.522177234764785
1973 0.151396936398749 2 7 "GO:0070933" "histone H4 deacetylation" 0.511515862784123
398 0.500522347069218 2 38 "GO:0070936" "protein K48-linked ubiquitination" 0.804298596113427
450 0.782335224641097 3 5 "GO:0070940" "dephosphorylation of RNA polymerase II C-terminal domain" 0.938532576300265
-239 0.862064915078075 2 7 "GO:0070941" "eisosome assembly" 0.965401739170298
-132 0.788519548711301 2 55 "GO:0070972" "protein localization to endoplasmic reticulum" 0.940279164882465
1027 0.231241212306059 5 18 "GO:0070979" "protein K11-linked ubiquitination" 0.602697865102537
187 0.87762916075332 7 9 "GO:0070987" "error-free translesion synthesis" 0.969572337996717
671 0.356562301327846 2 25 "GO:0070988" "demethylation" 0.720995448788259
-1134 0.301458155698458 2 11 "GO:0070989" "oxidative demethylation" 0.66848031380913
-22 0.982314940079149 3 14 "GO:0070997" "neuron death" 0.993517789317617
267 0.755365111681501 4 18 "GO:0071025;GO:0071027" "RNA surveillance" 0.924847508593517
358 0.780527417120469 2 8 "GO:0071028" "nuclear mRNA surveillance" 0.938532576300265
-702 0.503928680450294 2 12 "GO:0071033" "nuclear retention of pre-mRNA at the site of transcription" 0.804298596113427
-1116 0.452633044010207 6 6 "GO:0071034;GO:0071043;GO:0071038;GO:0106354" "CUT catabolic process" 0.781092649669297
1780 0.19545859474509 2 7 "GO:0071044" "histone mRNA catabolic process" 0.566959601463907
-1073 0.435046835630401 5 7 "GO:0071051" "polyadenylation-dependent snoRNA 3'-end processing" 0.773416596676268
